id	name	url	info	likes	genre	img	administrators	bio	albums
22	"(The) Unknown Pleasures"	"http://www.rockit.it/pleasures"	"Band, Parma, Emilia Romagna"	"5"	"Indie, Alternativo, Britpop "	"url(/thumb700x250/foto/24463.jpg)"	"[""/user/pleasures""]"	"\n<div class=""content-rece""><p>Dopo la tormentata esperienza con The Aquatic Adventures, Andrea e Paolo riprendono a scrivere canzoni insieme. Nell&apos;Aprile 2008 con il nome &quot;The Life Aquatic with Andrew and Paul&quot; pubblicano le loro canzoni su Myspace. Al duo nel giugno 2008 si uniscono Lorenzo, Alessandro ed Aurelio (batterista degli Erezione Continua che aveva gi&#xE0; collaborato ai tempi degli Aquatic). La nuova formazione prende il nome &quot; (The) Unknown Pleasures &quot; ed inizia ad appoggiarsi allo studio El.Me.Mu.Sa. (<a href=""http://www.santantonio.com"" target=""_blank"" rel=""nofollow"">www.santantonio.com</a>). Le canzoni scritte in precedenza vengono riarrangiate e modificate in attesa di live e Myspace. Da settembre i cinque sono protagonisti in diverse esibizioni fra locali e feste private della provincia di Parma e Reggio. La band, inoltre, ha partecipato al concorso Emergenza Rock Festival ed &#xE8; arrivata alla finale alla quale purtroppo, per problemi interni al gruppo,non &#xE8; stato possibile partecipare Da Aprile 2009 &#xE8; iniziata una stretta collaborazione con l&apos;amico Andrea Villa che cura gli aspetti grafici della band. Dal mese di Giugno 2009, dopo quasi un anno di collaborazione, Aurelio Sabini non &#xE8; piu parte del gruppo. Al suo posto, alla batteria, il nuovo ma gi&#xE0; subito caro e propositivo amico Massimo Bercella con il quale fin da subito &#xE8; iniziato un lavoro di riarrangiamento e composizione di nuovi pezzi in vista di live per promuovere il primo Ep intitolato &quot;Nugae&quot;. Il lavoro &#xE8; stato registrato con la vecchia formazione a El.Me.Mu.Sa., grazie all&apos;impagabile aiuto di Andrea Carta (voce e chitarra dei Cabin Fever ), che ha registrato e mixatol&#x2019;intero lavoro. L&apos;Ep contiene 4 canzoni piu una traccia fantasma.E&apos; in vendita presso il negozio &quot;Music Mille snc&quot; (viale dei mille n.88 Parma) e a tutti i live della band oppure contattandoci per email o in qualunque altro modo... <a href=""mailto:unknownpleasuresmusic@gmail.com"">unknownpleasuresmusic@gmail.com</a></p></div>\n"	"[{""name"":""Nugae "",""date"":"" 2009 "",""cover"":""http://www.rockit.it/thumb200x200/copertine/11480.jpg"",""link"":""http://www.rockit.it/pleasures/album/nugae/11480""}]"
23	"(ViolaSiDimena)"	"http://www.rockit.it/violasidimena"	"Band, Emilia Romagna"	"1"	"Sperimentale, Psichedelico, Noise "	"url(/thumb700x250/nopic/noarticolo.jpg)"	"[""/recensione/3262/violasidimena-st"",""/user/sadsmile""]"	"\n<div class=""content-rece""><p>Ci siamo creati circa due anni e mezzo fa, cominciando subito con pezzi nostri insieme a cover di gruppi come Smashing Pumpkins, Nirvana e Afterhours. I primi brani sono stati scartati dopo poco o hanno subito modifiche radicali, perch&#xE9; insieme ai nostri miglioramenti tecnici sono cambiati i gusti musicali e il nostro modo di intendere la musica. Abbiamo scelto di cantare in italiano, riuscendo cos&#xEC; a dare maggiore importanza ai testi, alternando pezzi cantati a parti recitate. La ricerca del suono &#xE8; stata spontanea, influenzata da quello che ognuno di noi ascolta.</p></div>\n"	"[{""name"":""s/t"",""date"":"" 2004 "",""cover"":""http://www.rockit.it/thumb200x200/nopic/nocd.jpg"",""link"":""http://www.rockit.it/violasidimena/album/st/3262""}]"
24	"*DATAKILL*"	"http://www.rockit.it/datakillhc"	"Band, sanremo (IM), Liguria"	"0"	"Metal, Hardcore, Crossover "	"url(/thumb700x250/foto/119917.jpg)"	"[""/user/DATAKILL""]"	"\n<div class=""content-rece""><p>Sanremo Hardcore</p> <p>Il gruppo nasce nel 1996 e propone una miscela di Metal e Hardcore. Nel 1997 esce il demo cd Intitolato &quot;Dimenticati dal mondo&quot; e nel 1998, dopo l&apos;ennesimo cambio di formazione, decidono di sciogliersi.<br>\nTornano nel 2000 con differenti obiettivi da raggiungere e rinnovato spirito, e incidono nel 2001 il mcd L&apos;ODIO che comprende 5 tracce di puro metalcore/crossover e che raccoglie consensi positivi su diverse webzines e fanzines non solo Italiane.<br>\nPartecipano alla compilation PUNK E CONTAMINAZIONI vol. 2 edita dalla Sana rec. nel 2003, diverse partecipazioni ad eventi live di spicco tra cui Emergenza Rock o come opening band per: STATUTO, CRUMMY STUFF ed EXTREMA. La band &#xE8; entrata in studio tra Dicembre e Gennaio 2006 per registrare il loro primo album dal titolo &#x201C;Fino all&#x2019;ultimo respiro&#x201D;, e per l&apos;inizio del 2016 stanno per fare uscire il loro ultimo lavoro dal titolo &quot;La Soluzione&quot; con un sound pi&#xF9; diretto,  ed incisivo!</p></div>\n"	"[{""name"":""La Soluzione"",""date"":"" 2015 "",""cover"":""http://www.rockit.it/thumb200x200/copertine/33364.jpg"",""link"":""http://www.rockit.it/datakillhc/album/la-soluzione/33364""}]"
25	"+Evoldope+"	"http://www.rockit.it/evoldope"	"Band, Lombardia"	"0"	"Sperimentale, Dark "	"url(/thumb700x250/nopic/noarticolo.jpg)"	"[]"	"\n<div class=""content-rece""></div>\n"	"[]"
26	"- Vertigo -"	"http://www.rockit.it/whitetheguitarist"	"Band, Anghiari (AR), Toscana"	"0"	"Rock "	"url(/thumb700x250/nopic/noarticolo.jpg)"	"[""/user/whitetheguitarist""]"	"\n<div class=""content-rece""></div>\n"	"[]"
27	"--- REMOVED"	"http://www.rockit.it/sarah-n-tormy"	"Band, ~ Estero ~, Estero"	"0"	"Rock, Psichedelico, Pop  (NON PIU' ATTIVO)"	"url(/thumb700x250/nopic/noarticolo.jpg)"	"[""/user/tormy.vancool.3""]"	"\n<div class=""content-rece""></div>\n"	"[]"
28	"-Deianira-"	"http://www.rockit.it/DeianiraSiena"	"Band, Siena, Toscana"	"0"	"Alternativo, Hard Rock, Rock "	"url(/thumb700x250/foto/106489.jpg)"	"[""/user/LorenzoCialdani""]"	"\n<div class=""content-rece""><p>Deianira Rock Band Siena Toscana</p> <p>I &#x201C;Deianira&#x201D; si formano, con il line-up definitivo, nel 2012, visto che gli altri tre componenti suonavano gi&#xE0; da qualche anno insieme, collaborando a vari altri progetti, sia in cover band che in gruppi con pezzi inediti.<br>\nIl gruppo assume delle sonorit&#xE0; derivanti da basi di rock classico con delle influenze &#x201C;alternative&#x201D; pi&#xF9; moderne; i gruppi di riferimendo sono, tra gli altri, Raconteurs, Wolfmother, Muse, Jeff Buckley, Foo Fighters.<br>\nNell&apos;estate del 2013 i &#x201C;Deianira&#x201D; riescono a produrre il loro primo disco, omonimo, contenente 11 brani inediti, con la collaborazione di Deianira Iozzi che ha partecipato registrando le tracce di flauto per il brano &#x201C;Lotus Flower&#x201D;. In seguito &#xE8; entrata stabilmente nel gruppo come flautista e corista.</p></div>\n"	"[{""name"":""-Deianira-"",""date"":"" 2013 "",""cover"":""http://www.rockit.it/thumb200x200/copertine/29355.jpg"",""link"":""http://www.rockit.it/DeianiraSiena/album/deianira/29355""}]"
29	"..."	"http://www.rockit.it/nuevarm"	"Band"	"0"	"Rock'n'roll, Punk "	"url(/thumb700x250/foto/44712.jpg)"	"[""/user/nuevarm""]"	"\n<div class=""content-rece""></div>\n"	"[]"
30	".................."	"http://www.rockit.it/francescoperrotta"	"Band, Vibo Valentia, Calabria"	"1"	"Industrial, Dark, Black metal "	"url(/thumb700x250/nopic/noarticolo.jpg)"	"[""/user/suiteblu""]"	"\n<div class=""content-rece""><p>Nato a Firenze, Francesco Perrotta (classe 1982) si dedica in eta&#x2019; adolescenziale al canto e alla chitarra. Durante gli ultimi anni del liceo e negli anni dell&#x2019; Universita&#x2019; suona in diverse formazioni indie, rock, pop, folk e di musica sperimentale. Prende parte ad alcuni dj-set per locali fiorentini e si dedica alla sperimentazione della musica elettronica. Nel 2005 e 2006 durante un&#x2019; intensa attivita&#x2019; live apre concerti di Enrico Silvestrin (Silvermen per Mtv) e Manuel Agnelli (Afterhours), nel 2007 viene selezionato tra le molteplici band emergenti e indipendenti italiane per partecipare al programma in onda su Sky e in streaming sul sito RossoAlice.it &#x201C;il Palco di Alice&#x201D;, dove suonera&#x2019; in diretta presso gli studi Jungle Sound di Milano. Dal 2004 tiene laboratori di musica e collabora con enti educativi progettando interventi basati sulla musica e l&#x2019; affettivita&#x2019; presso alcune scuole dell&#x2019; infanzia, primarie e medie della citta&#x2019; di Prato. Nel 2007 collabora con Lisa Kant (Irene Grandi, Jovanotti e Andy - Bluvertigo) che lo aiuta a muovere i primi passi da solista, incide qualche brano col nome di SuiteBlu e aiuta alcuni gruppi indipendenti di varia estrazione musicale nelle prime produzioni. Dal 2008 si dedica appieno al suo progetto solista spronato da Paolo Benvegnu&#x2019; che tuttora ne segue la produzione artistica, lavorando con passione alla preparazione dei brani che andranno a far parte del suo disco d&#x2019;esordio.</p></div>\n"	"[]"
31	"...I SALICI"	"http://www.rockit.it/SALICI"	"Band, Fiumicello (UD), Friuli Venezia Giulia"	"3"	"Rock, Psichedelico, Folk "	"url(/thumb700x250/foto/58606.jpg)"	"[""/recensione/27167/i-salici-sowing-light"",""/recensione/18788/i-salici-nowhere-better-than-this-place-somewere-better-than-this-place"",""/user/isalici""]"	"\n<div class=""content-rece""><p>folk psichedelico</p> <p>I SALICI sono una band originaria dell&apos;estremo Nord Est, da sempre terra di confini fisici e culturali e per questo aperta a visioni nuove e contaminazioni. Il gruppo si assembla lentamente partendo dal 2007. Il nucleo originario &#xE8; generato da Devid Strussiat e Marco Fumis, che gi&#xE0; collaborano a progetti precedenti, insieme a Marco Stafuzza interessato e coinvolto in studi di musica medioevale. Dopo un primo rodaggio nell&apos;ambito concertistico medioevale, l&apos;idea &#xE8; quella di contaminare tali sound da suoni pi&#xF9; contemporanei per in seguito trasformarli in vere e proprie canzoni.<br>\nI SALICI rafforzano l&apos;organico dapprima con la rodata amicizia e abilit&#xE0; ai fiati di Simone Paulin ed in seguito con la profondit&#xE0; degli archi bassi e l&apos;unit&#xE0; di presenza di Stefano Rusin.<br>\nA completare l&apos;organico arriva poi Stefano Razza alla batteria.<br>\n<br>\nGrande ispirazione e opportunit&#xE0; creativa per ogni componente del gruppo &#xE8; il rapporto con la natura e nel particolare la forte suggestione del fiume Isonzo...<br>\n<br>\nNel 2009 realizzano la colonna sonora per il video documentario artistico del festival &#x201C;Aeson &#x2013; arti nella natura&#x201D; a cura di Alfio Di Lena e rendono scaricabile il lavoro gratuitamente dal sito (qui di lato...)<br>\n<br>\nCostante &#xE8; l&apos;interazione tra I SALICI e il festival AESON - arti nella natura. Quest&apos;ultimo &#xE8; un festival di Land Art ideato e organizzato proprio dai componenti della band Isontina presso la Riserva Naturale della Foce dell&apos;Isonzo - Isola della Cona. Il festival &#xE8; un modo per ricreare un ambiente perfetto per la musica proposta e un modo per intrecciare prolifiche collaborazioni tra artisti dalle finalit&#xE0; affini. (&#x2026;non cercare la scena, sii tu la tua migliore scena...).<br>\n<br>\nDal vivo la musica de I SALICI sa proporsi con un sound eterogeneo, plasmandosi ai contesti e cogliendo forza da un forte legame con i luoghi, le genti e la loro storia.<br>\n<br>\nMusicalmente la formazione intervalla ballate acustiche a blues ritmati, cavalcate rock e momenti di sperimentazioni jazz o rumoristiche. Il repertorio medioevale ancora fa parte della band che ultimamente ha imparato ad arricchire con contaminazioni etinche dal sapore orientale.</p></div>\n"	"[{""name"":""SOWING LIGHT"",""date"":"" 2015 "",""cover"":""http://www.rockit.it/thumb200x200/copertine/27167.jpg"",""link"":""http://www.rockit.it/SALICI/album/sowing-light/27167""},{""name"":""NOWHERE BETTER THAN THIS PLACE,  SOMEWERE BETTER THAN THIS PLACE"",""date"":"" 2012 "",""cover"":""http://www.rockit.it/thumb200x200/copertine/18788.jpg"",""link"":""http://www.rockit.it/SALICI/album/nowhere-better-than-this-place-somewere-better-than-this-place/18788""},{""name"":""AESON SESSIONS"",""date"":"" 2010 "",""cover"":""http://www.rockit.it/thumb200x200/copertine/18790.jpg"",""link"":""http://www.rockit.it/SALICI/album/aeson-sessions/18790""}]"
32	".close."	"http://www.rockit.it/close"	"Band, Milano, Lombardia"	"1"	"Rock, Elettronico, Alternativo "	"url(/thumb700x250/foto/23976.jpg)"	"[""/user/close""]"	"\n<div class=""content-rece""><p>.close. were born from mindseye&apos;s ashes, it&apos;s a trio playing some music some electronic, sometimes they go rock.</p></div>\n"	"[{""name"":""If only night would last"",""date"":"" 2009 "",""cover"":""http://www.rockit.it/thumb200x200/nopic/nocd.jpg"",""link"":""http://www.rockit.it/close/album/if-only-night-would-last/11406""}]"
33	".close."	"http://www.rockit.it/closetheband"	"Band, Milano, Lombardia"	"4"	"Indie, Elettronico, Alternativo "	"url(/thumb700x250/foto/4427.jpg)"	"[""/recensione/8249/close-demo"",""/recensione/6636/close-an-introspection"",""/recensione/6516/close-sight-is-fading-ep"",""/user/close""]"	"\n<div class=""content-rece""><p>.close.is a 3 piece band, they play indie/electronica/pop stuff. Draft Ep under the name Mindseye(their first official release) is out on itunestore for minuta records.</p></div>\n"	"[{""name"":""demo"",""date"":"" 2008 "",""cover"":""http://www.rockit.it/thumb200x200/nopic/nocd.jpg"",""link"":""http://www.rockit.it/closetheband/album/demo/8249""},{""name"":""An Introspection"",""date"":"" 2006 "",""cover"":""http://www.rockit.it/thumb200x200/copertine/6636.jpg"",""link"":""http://www.rockit.it/closetheband/album/an-introspection/6636""},{""name"":""Sight Is Fading E.p."",""date"":"" 2006 "",""cover"":""http://www.rockit.it/thumb200x200/copertine/6516.jpg"",""link"":""http://www.rockit.it/closetheband/album/sight-is-fading-ep/6516""}]"
34	".cora."	"http://www.rockit.it/puntocorapunto"	"Band, Ancona, Marche"	"11"	"Rock, Noise, Grunge "	"url(/thumb700x250/foto/18223.jpg)"	"[""/recensione/10044/cora-laria-che-respiro-soffoca"",""/user/puntocorapunto""]"	"\n<div class=""content-rece""><p>&quot;i cora sono stefano michele e tommaso. i cora suonano rock. i cora potrebbero anche scegliere di restare in silenzio per altri 27 anni. i cora fumano ma la madre non lo s&#xE0;. i cora possono anche spaccarti i timpani. dipende tutto da che giorno &#xE8;, di domenica sicuramente no.&quot;  I Cora nascono nel 2005. Dopo una lunga esperienza maturata in sede live nei vari locali della regione Marche (show, festival e concorsi) e la produzione di alcuni demo, i tre, nell&#x2019;estate del 2007, decidono che &#xE8; ora di fare sul serio e subito cominciano a lavorare sulla stesura del loro primo album. A dare man forte al loro progetto ci pensa il Red House Recordings di Senigallia (ormai noto nell&#x2019;ambiente indipendente italiano per aver collaborato con band del calibro di Three Second Kiss, Uzeda, One Dimensional Man, Linea 77&#x2026;) con il quale la band firma nella stessa estate un contratto di coproduzione dell&#x2019;album sotto la guida di David Lenci. Per quanto riguarda i dettagli tecnici dell&#x2019;album dal titolo &#x201C;l&#x2019;aria che respiro soffoca&#x201D; in uscita a febbraio 2009 con JESTRAI, oltre alla presenza di David Lenci dietro la console e Manuel Volpe assistente e additional engineer &#xE8; da sottolineare la partecipazione del celebre Bob Weston del Chicago Mastering Service (bassista degli Shellac e braccio destro di Steve Albini) che ha curato il mastering dell&#x2019;album.</p></div>\n"	"[{""name"":""Normale a mala pena DEMO"",""date"":"" 2010 "",""cover"":""http://www.rockit.it/thumb200x200/copertine/14348.jpg"",""link"":""http://www.rockit.it/puntocorapunto/album/normale-a-mala-pena-demo/14348""},{""name"":""L'aria che respiro soffoca"",""date"":"" 2009 "",""cover"":""http://www.rockit.it/thumb200x200/copertine/10044.jpg"",""link"":""http://www.rockit.it/puntocorapunto/album/laria-che-respiro-soffoca/10044""}]"
35	".nebbia"	"http://www.rockit.it/nebbia"	"Band, Torino, Piemonte"	"24"	"Rock, Indie "	"url(/thumb700x250/foto/33566.jpg)"	"[""/recensione/8678/nebbia-cambi"",""/recensione/3359/nebbia-tutto-e-niente-ep"",""/user/nebbia""]"	"\n<div class=""content-rece""><p>&quot;Un rock agile e robusto (a grandi linee, lo spettro che va dai Placebo ai Queen Of The Stone Age) che cerca una mediazione con la melodia pop e la canzone d&apos;autore italiana&quot; (Il Mucchio). Nati a Torino nel 2002, raggiungono in pochi anni visibilit&#xE0; e consensi, grazie anche alla diffusione di prime registrazioni demo. Il 2007 &#xE8; l&apos;anno dell&apos;esperimento &quot;Cambi&quot;, concept stagionale &quot;meteoropatico&quot; ed autoprodotto, composto da 12 canzoni suddivise in 4 mini cd usciti nell&apos;arco di un anno. Viene presentato dal vivo in veste sia elettrica che acustica in numerosi concerti in tutta Italia. Nel 2010 i .Nebbia autoproducono l&apos;ep &quot;Scorpione&quot;, in cui sono raccolte le loro 4 canzoni pi&#xF9; rappresentative, e che gli d&#xE0; la possibilit&#xE0; di suonare in contesti di richiamo nazionale: vengono scelti per aprire l&apos;esibizione di Charlotte Gainsbourg al Traffic Free Festival di Torino, sono ospiti nello spazio MTV del festival TNT di Roma e partecipano al Fuori Stagione di Torino. Entrano a far parte del circuito Arci Real Tour Piemonte grazie al quale si esibiscono all&apos;Atellana Festival di Succivo (CE), al MEI di Faenza e in altri club del Piemonte. In questo periodo, il gruppo sta realizzando le canzoni che saranno contenute nel primo vero album. plinio - chitarra e voce; psusu - basso e cori; steeka - batteria</p></div>\n"	"[{""name"":""Scorpione"",""date"":"" 2010 "",""cover"":""http://www.rockit.it/thumb200x200/copertine/12947.jpg"",""link"":""http://www.rockit.it/nebbia/album/scorpione/12947""},{""name"":""un lieto fine?"",""date"":"" 2007 "",""cover"":""http://www.rockit.it/thumb200x200/copertine/8681.jpg"",""link"":""http://www.rockit.it/nebbia/album/un-lieto-fine/8681""},{""name"":""piano b"",""date"":"" 2007 "",""cover"":""http://www.rockit.it/thumb200x200/copertine/8680.jpg"",""link"":""http://www.rockit.it/nebbia/album/piano-b/8680""},{""name"":""m'ama non m'ama"",""date"":"" 2007 "",""cover"":""http://www.rockit.it/thumb200x200/copertine/8679.jpg"",""link"":""http://www.rockit.it/nebbia/album/mama-non-mama/8679""},{""name"":""Cambi"",""date"":"" 2007 "",""cover"":""http://www.rockit.it/thumb200x200/copertine/8678.jpg"",""link"":""http://www.rockit.it/nebbia/album/cambi/8678""},{""name"":""Tutto e niente (ep)"",""date"":"" 2003 "",""cover"":""http://www.rockit.it/thumb200x200/copertine/3359.jpg"",""link"":""http://www.rockit.it/nebbia/album/tutto-e-niente-ep/3359""}]"
36	".Singa"	"http://www.rockit.it/Singa"	"Band, Roma, Lazio"	"2"	"Cantautore, Rock, Pop "	"url(/thumb700x250/foto/85864.jpg)"	"[""/user/erSinga""]"	"\n<div class=""content-rece""><p>Singa (a.k.a. Riccardo Frediani) &#xE8; un songwriter romano. Dopo aver militato per anni nella scena punk/hardcore/metal italiana con bands come Color Facktory, Noise Box, Secondbreath, Scenario, SheCriesOnMonday, crea il progetto Singa che ad oggi ha all&apos;attivo un EP di 6 tracce completamente autoprodotto, intitolato &quot;Polvere/Sangue&quot;</p></div>\n"	"[{""name"":""Polvere/Sangue EP"",""date"":"" 2013 "",""cover"":""http://www.rockit.it/thumb200x200/copertine/24873.jpg"",""link"":""http://www.rockit.it/Singa/album/polveresangue-ep/24873""}]"
